2024-11-28 01:13:02 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-28 17:56:28 [restartedMain] INFO  c.m.c.CustomerServiceApplication - Started CustomerServiceApplication in 23.131 seconds (process running for 25.626)
2024-11-28 17:56:29 [restartedMain] INFO  c.m.c.CustomerServiceApplication - Customer Service Application started successfully!
2024-11-28 17:56:29 [http-nio-8081-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-11-28 17:56:29 [http-nio-8081-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-11-28 17:56:29 [http-nio-8081-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 6 ms
2024-11-28 17:56:29 [http-nio-8081-exec-2] INFO  c.m.c.controllers.CustomerController - Received request to create a new customer: CustomerRequest(name=lwda, email=ravss@gmail.com, password=Rvss@1234, phoneNumber=7193008283, location=AddressDTO(houseNumber=312/A, area=Guntur, city=Andhra Pradesh, zipCode=201123), image=null, username=rvssss)
2024-11-28 17:56:29 [http-nio-8081-exec-2] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to create a new customer with phone number: 7193008283
2024-11-28 17:56:30 [http-nio-8081-exec-2] ERROR c.m.c.s.i.CustomerServiceImpl - Customer creation failed: Phone number 7193008283 already exists
2024-11-28 17:56:30 [http-nio-8081-exec-2] ERROR c.m.c.controllers.CustomerController - Fallback method triggered due to:Customer with phone number 7193008283 already exists
2024-11-28 17:56:42 [http-nio-8081-exec-4] INFO  c.m.c.controllers.CustomerController - Received request to delete customer with email: ravss@gmail.com
2024-11-28 17:56:42 [http-nio-8081-exec-4] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to delete customer with email: ravss@gmail.com
2024-11-28 17:56:42 [http-nio-8081-exec-4] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully deleted customer with email: ravss@gmail.com
2024-11-28 17:56:42 [http-nio-8081-exec-4] WARN  o.s.c.l.core.RoundRobinLoadBalancer - No servers available for service: AUTHENTICATIONSERVICE
2024-11-28 17:56:42 [http-nio-8081-exec-4] WARN  o.s.c.o.l.FeignBlockingLoadBalancerClient - Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE
2024-11-28 17:56:42 [http-nio-8081-exec-4] ERROR c.m.c.controllers.CustomerController - Error deleting customer with email: ravss@gmail.com. Error: [503] during [DELETE] to [http://AUTHENTICATIONSERVICE/api/auth/delete/email/ravss%40gmail.com] [AuthenticationClient#deleteCustomerCredential(String)]: [Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE]
2024-11-28 17:58:35 [http-nio-8081-exec-6] INFO  c.m.c.controllers.CustomerController - Received request to fetch all customers - Page Number: 0, Page Size: 10
2024-11-28 17:58:35 [http-nio-8081-exec-6] INFO  c.m.c.s.i.CustomerServiceImpl - Fetching all customers with pagination - Page Number: 0, Page Size: 10
2024-11-28 17:58:36 [http-nio-8081-exec-6] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully fetched 4 customers
2024-11-28 17:58:36 [http-nio-8081-exec-6] INFO  c.m.c.controllers.CustomerController - Successfully fetched 4 customers. Total Pages: 1, Total Elements: 4
2024-11-28 17:59:17 [http-nio-8081-exec-8] INFO  c.m.c.controllers.CustomerController - Received request to delete customer with email: lwda@gmail.com
2024-11-28 17:59:17 [http-nio-8081-exec-8] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to delete customer with email: lwda@gmail.com
2024-11-28 17:59:17 [http-nio-8081-exec-8] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully deleted customer with email: lwda@gmail.com
2024-11-28 17:59:17 [http-nio-8081-exec-8] WARN  o.s.c.l.core.RoundRobinLoadBalancer - No servers available for service: AUTHENTICATIONSERVICE
2024-11-28 17:59:17 [http-nio-8081-exec-8] WARN  o.s.c.o.l.FeignBlockingLoadBalancerClient - Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE
2024-11-28 17:59:17 [http-nio-8081-exec-8] ERROR c.m.c.controllers.CustomerController - Error deleting customer with email: lwda@gmail.com. Error: [503] during [DELETE] to [http://AUTHENTICATIONSERVICE/api/auth/delete/email/lwda%40gmail.com] [AuthenticationClient#deleteCustomerCredential(String)]: [Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE]
2024-11-28 17:59:21 [http-nio-8081-exec-9] INFO  c.m.c.controllers.CustomerController - Received request to fetch all customers - Page Number: 0, Page Size: 10
2024-11-28 17:59:21 [http-nio-8081-exec-9] INFO  c.m.c.s.i.CustomerServiceImpl - Fetching all customers with pagination - Page Number: 0, Page Size: 10
2024-11-28 17:59:21 [http-nio-8081-exec-9] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully fetched 4 customers
2024-11-28 17:59:21 [http-nio-8081-exec-9] INFO  c.m.c.controllers.CustomerController - Successfully fetched 4 customers. Total Pages: 1, Total Elements: 4
2024-11-28 17:59:58 [http-nio-8081-exec-3] INFO  c.m.c.controllers.CustomerController - Received request to delete customer with email: lwda@gmail.com
2024-11-28 17:59:58 [http-nio-8081-exec-3] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to delete customer with email: lwda@gmail.com
2024-11-28 17:59:58 [http-nio-8081-exec-3] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully deleted customer with email: lwda@gmail.com
2024-11-28 17:59:58 [http-nio-8081-exec-3] WARN  o.s.c.l.core.RoundRobinLoadBalancer - No servers available for service: AUTHENTICATIONSERVICE
2024-11-28 17:59:58 [http-nio-8081-exec-3] WARN  o.s.c.o.l.FeignBlockingLoadBalancerClient - Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE
2024-11-28 17:59:58 [http-nio-8081-exec-3] ERROR c.m.c.controllers.CustomerController - Error deleting customer with email: lwda@gmail.com. Error: [503] during [DELETE] to [http://AUTHENTICATIONSERVICE/api/auth/delete/email/lwda%40gmail.com] [AuthenticationClient#deleteCustomerCredential(String)]: [Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE]
2024-11-28 18:00:02 [http-nio-8081-exec-6] INFO  c.m.c.controllers.CustomerController - Received request to delete customer with email: lwda@gmail.com
2024-11-28 18:00:02 [http-nio-8081-exec-6] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to delete customer with email: lwda@gmail.com
2024-11-28 18:00:02 [http-nio-8081-exec-6] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully deleted customer with email: lwda@gmail.com
2024-11-28 18:00:02 [http-nio-8081-exec-6] WARN  o.s.c.l.core.RoundRobinLoadBalancer - No servers available for service: AUTHENTICATIONSERVICE
2024-11-28 18:00:02 [http-nio-8081-exec-6] WARN  o.s.c.o.l.FeignBlockingLoadBalancerClient - Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE
2024-11-28 18:00:02 [http-nio-8081-exec-6] ERROR c.m.c.controllers.CustomerController - Error deleting customer with email: lwda@gmail.com. Error: [503] during [DELETE] to [http://AUTHENTICATIONSERVICE/api/auth/delete/email/lwda%40gmail.com] [AuthenticationClient#deleteCustomerCredential(String)]: [Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE]
2024-11-28 18:00:06 [http-nio-8081-exec-2] INFO  c.m.c.controllers.CustomerController - Received request to delete customer with email: lwda@gmail.com
2024-11-28 18:00:06 [http-nio-8081-exec-2] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to delete customer with email: lwda@gmail.com
2024-11-28 18:00:06 [http-nio-8081-exec-2] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully deleted customer with email: lwda@gmail.com
2024-11-28 18:00:06 [http-nio-8081-exec-2] WARN  o.s.c.l.core.RoundRobinLoadBalancer - No servers available for service: AUTHENTICATIONSERVICE
2024-11-28 18:00:06 [http-nio-8081-exec-2] WARN  o.s.c.o.l.FeignBlockingLoadBalancerClient - Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE
2024-11-28 18:00:06 [http-nio-8081-exec-2] ERROR c.m.c.controllers.CustomerController - Error deleting customer with email: lwda@gmail.com. Error: [503] during [DELETE] to [http://AUTHENTICATIONSERVICE/api/auth/delete/email/lwda%40gmail.com] [AuthenticationClient#deleteCustomerCredential(String)]: [Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE]
2024-11-28 18:00:11 [http-nio-8081-exec-3] INFO  c.m.c.controllers.CustomerController - Received request to delete customer with email: lwda@gmail.com
2024-11-28 18:00:11 [http-nio-8081-exec-3] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to delete customer with email: lwda@gmail.com
2024-11-28 18:00:11 [http-nio-8081-exec-3] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully deleted customer with email: lwda@gmail.com
2024-11-28 18:00:11 [http-nio-8081-exec-3] WARN  o.s.c.l.core.RoundRobinLoadBalancer - No servers available for service: AUTHENTICATIONSERVICE
2024-11-28 18:00:11 [http-nio-8081-exec-3] WARN  o.s.c.o.l.FeignBlockingLoadBalancerClient - Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE
2024-11-28 18:00:11 [http-nio-8081-exec-3] ERROR c.m.c.controllers.CustomerController - Error deleting customer with email: lwda@gmail.com. Error: [503] during [DELETE] to [http://AUTHENTICATIONSERVICE/api/auth/delete/email/lwda%40gmail.com] [AuthenticationClient#deleteCustomerCredential(String)]: [Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE]
2024-11-28 18:00:15 [http-nio-8081-exec-6] INFO  c.m.c.controllers.CustomerController - Received request to delete customer with email: lwda@gmail.com
2024-11-28 18:00:15 [http-nio-8081-exec-6] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to delete customer with email: lwda@gmail.com
2024-11-28 18:00:15 [http-nio-8081-exec-6] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully deleted customer with email: lwda@gmail.com
2024-11-28 18:00:15 [http-nio-8081-exec-6] WARN  o.s.c.l.core.RoundRobinLoadBalancer - No servers available for service: AUTHENTICATIONSERVICE
2024-11-28 18:00:15 [http-nio-8081-exec-6] WARN  o.s.c.o.l.FeignBlockingLoadBalancerClient - Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE
2024-11-28 18:00:15 [http-nio-8081-exec-6] ERROR c.m.c.controllers.CustomerController - Error deleting customer with email: lwda@gmail.com. Error: [503] during [DELETE] to [http://AUTHENTICATIONSERVICE/api/auth/delete/email/lwda%40gmail.com] [AuthenticationClient#deleteCustomerCredential(String)]: [Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE]
2024-11-28 18:00:19 [http-nio-8081-exec-10] INFO  c.m.c.controllers.CustomerController - Received request to delete customer with email: lwda@gmail.com
2024-11-28 18:00:19 [http-nio-8081-exec-10] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to delete customer with email: lwda@gmail.com
2024-11-28 18:00:19 [http-nio-8081-exec-10] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully deleted customer with email: lwda@gmail.com
2024-11-28 18:00:19 [http-nio-8081-exec-10] WARN  o.s.c.l.core.RoundRobinLoadBalancer - No servers available for service: AUTHENTICATIONSERVICE
2024-11-28 18:00:19 [http-nio-8081-exec-10] WARN  o.s.c.o.l.FeignBlockingLoadBalancerClient - Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE
2024-11-28 18:00:19 [http-nio-8081-exec-10] ERROR c.m.c.controllers.CustomerController - Error deleting customer with email: lwda@gmail.com. Error: [503] during [DELETE] to [http://AUTHENTICATIONSERVICE/api/auth/delete/email/lwda%40gmail.com] [AuthenticationClient#deleteCustomerCredential(String)]: [Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE]
2024-11-28 18:00:24 [http-nio-8081-exec-2] INFO  c.m.c.controllers.CustomerController - Received request to delete customer with email: lwda@gmail.com
2024-11-28 18:00:24 [http-nio-8081-exec-2] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to delete customer with email: lwda@gmail.com
2024-11-28 18:00:24 [http-nio-8081-exec-2] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully deleted customer with email: lwda@gmail.com
2024-11-28 18:00:24 [http-nio-8081-exec-2] WARN  o.s.c.l.core.RoundRobinLoadBalancer - No servers available for service: AUTHENTICATIONSERVICE
2024-11-28 18:00:24 [http-nio-8081-exec-2] WARN  o.s.c.o.l.FeignBlockingLoadBalancerClient - Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE
2024-11-28 18:00:24 [http-nio-8081-exec-2] ERROR c.m.c.controllers.CustomerController - Error deleting customer with email: lwda@gmail.com. Error: [503] during [DELETE] to [http://AUTHENTICATIONSERVICE/api/auth/delete/email/lwda%40gmail.com] [AuthenticationClient#deleteCustomerCredential(String)]: [Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE]
2024-11-28 18:00:28 [http-nio-8081-exec-5] INFO  c.m.c.controllers.CustomerController - Received request to delete customer with email: lwda@gmail.com
2024-11-28 18:00:28 [http-nio-8081-exec-5] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to delete customer with email: lwda@gmail.com
2024-11-28 18:00:28 [http-nio-8081-exec-5] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully deleted customer with email: lwda@gmail.com
2024-11-28 18:00:28 [http-nio-8081-exec-5] WARN  o.s.c.l.core.RoundRobinLoadBalancer - No servers available for service: AUTHENTICATIONSERVICE
2024-11-28 18:00:28 [http-nio-8081-exec-5] WARN  o.s.c.o.l.FeignBlockingLoadBalancerClient - Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE
2024-11-28 18:00:28 [http-nio-8081-exec-5] ERROR c.m.c.controllers.CustomerController - Error deleting customer with email: lwda@gmail.com. Error: [503] during [DELETE] to [http://AUTHENTICATIONSERVICE/api/auth/delete/email/lwda%40gmail.com] [AuthenticationClient#deleteCustomerCredential(String)]: [Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE]
2024-11-28 18:00:32 [http-nio-8081-exec-6] INFO  c.m.c.controllers.CustomerController - Received request to delete customer with email: lwda@gmail.com
2024-11-28 18:00:32 [http-nio-8081-exec-6] INFO  c.m.c.s.i.CustomerServiceImpl - Attempting to delete customer with email: lwda@gmail.com
2024-11-28 18:00:32 [http-nio-8081-exec-6] INFO  c.m.c.s.i.CustomerServiceImpl - Successfully deleted customer with email: lwda@gmail.com
2024-11-28 18:00:32 [http-nio-8081-exec-6] WARN  o.s.c.l.core.RoundRobinLoadBalancer - No servers available for service: AUTHENTICATIONSERVICE
2024-11-28 18:00:32 [http-nio-8081-exec-6] WARN  o.s.c.o.l.FeignBlockingLoadBalancerClient - Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE
2024-11-28 18:00:32 [http-nio-8081-exec-6] ERROR c.m.c.controllers.CustomerController - Error deleting customer with email: lwda@gmail.com. Error: [503] during [DELETE] to [http://AUTHENTICATIONSERVICE/api/auth/delete/email/lwda%40gmail.com] [AuthenticationClient#deleteCustomerCredential(String)]: [Load balancer does not contain an instance for the service AUTHENTICATIONSERVICE]
2024-11-28 18:01:27 [AsyncResolver-bootstrap-executor-%d] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2024-11-28 18:02:26 [SpringApplicationShutdownHook] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application CUSTOMERSERVICE with eureka with status DOWN
2024-11-28 18:02:26 [SpringApplicationShutdownHook] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1732797146803, current=DOWN, previous=UP]
2024-11-28 18:02:26 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_CUSTOMERSERVICE/DESKTOP-T6DH32V:CustomerService:8081: registering service...
2024-11-28 18:02:26 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_CUSTOMERSERVICE/DESKTOP-T6DH32V:CustomerService:8081 - registration status: 204
2024-11-28 18:02:28 [DiscoveryClient-HeartbeatExecutor-%d] INFO  o.a.h.c.h.i.c.HttpRequestRetryExec - Recoverable I/O exception (java.net.SocketException) caught when processing request to {}->http://localhost:8080
2024-11-28 18:02:28 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-11-28 18:02:28 [DiscoveryClient-CacheRefreshExecutor-%d] INFO  c.n.d.s.t.d.RedirectingEurekaHttpClient - Request execution error. endpoint=DefaultEndpoint{ serviceUrl='http://localhost:8080/eureka/} exception=I/O error on GET request for "http://localhost:8080/eureka/apps/delta": Connect to http://localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information stacktrace=org.springframework.web.client.ResourceAccessException: I/O error on GET request for "http://localhost:8080/eureka/apps/delta": Connect to http://localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information
	at org.springframework.web.client.RestTemplate.createResourceAccessException(RestTemplate.java:915)
	at org.springframework.web.client.RestTemplate.doExecute(RestTemplate.java:895)
	at org.springframework.web.client.RestTemplate.execute(RestTemplate.java:790)
	at org.springframework.web.client.RestTemplate.exchange(RestTemplate.java:672)
	at org.springframework.cloud.netflix.eureka.http.RestTemplateEurekaHttpClient.getApplicationsInternal(RestTemplateEurekaHttpClient.java:145)
	at org.springframework.cloud.netflix.eureka.http.RestTemplateEurekaHttpClient.getDelta(RestTemplateEurekaHttpClient.java:155)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$7.execute(EurekaHttpClientDecorator.java:152)
	at com.netflix.discovery.shared.transport.decorator.RedirectingEurekaHttpClient.execute(RedirectingEurekaHttpClient.java:91)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.getDelta(EurekaHttpClientDecorator.java:149)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$7.execute(EurekaHttpClientDecorator.java:152)
	at com.netflix.discovery.shared.transport.decorator.RetryableEurekaHttpClient.execute(RetryableEurekaHttpClient.java:120)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.getDelta(EurekaHttpClientDecorator.java:149)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$7.execute(EurekaHttpClientDecorator.java:152)
	at com.netflix.discovery.shared.transport.decorator.SessionedEurekaHttpClient.execute(SessionedEurekaHttpClient.java:76)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.getDelta(EurekaHttpClientDecorator.java:149)
	at com.netflix.discovery.DiscoveryClient.getAndUpdateDelta(DiscoveryClient.java:1080)
	at com.netflix.discovery.DiscoveryClient.fetchRegistry(DiscoveryClient.java:963)
	at com.netflix.discovery.DiscoveryClient.refreshRegistry(DiscoveryClient.java:1473)
	at com.netflix.discovery.DiscoveryClient$CacheRefreshThread.run(DiscoveryClient.java:1441)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:577)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1623)
Caused by: org.apache.hc.client5.http.HttpHostConnectException: Connect to http://localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information
	at java.base/sun.nio.ch.Net.pollConnect(Native Method)
	at java.base/sun.nio.ch.Net.pollConnectNow(Net.java:673)
	at java.base/sun.nio.ch.NioSocketImpl.timedFinishConnect(NioSocketImpl.java:535)
	at java.base/sun.nio.ch.NioSocketImpl.connect(NioSocketImpl.java:585)
	at java.base/java.net.SocksSocketImpl.connect(SocksSocketImpl.java:327)
	at java.base/java.net.Socket.connect(Socket.java:666)
	at org.apache.hc.client5.http.socket.PlainConnectionSocketFactory.lambda$connectSocket$0(PlainConnectionSocketFactory.java:91)
	at java.base/java.security.AccessController.doPrivileged(AccessController.java:571)
	at org.apache.hc.client5.http.socket.PlainConnectionSocketFactory.connectSocket(PlainConnectionSocketFactory.java:90)
	at org.apache.hc.client5.http.socket.ConnectionSocketFactory.connectSocket(ConnectionSocketFactory.java:123)
	at org.apache.hc.client5.http.impl.io.DefaultHttpClientConnectionOperator.connect(DefaultHttpClientConnectionOperator.java:189)
	at org.apache.hc.client5.http.impl.io.PoolingHttpClientConnectionManager.connect(PoolingHttpClientConnectionManager.java:450)
	at org.apache.hc.client5.http.impl.classic.InternalExecRuntime.connectEndpoint(InternalExecRuntime.java:162)
	at org.apache.hc.client5.http.impl.classic.InternalExecRuntime.connectEndpoint(InternalExecRuntime.java:172)
	at org.apache.hc.client5.http.impl.classic.ConnectExec.execute(ConnectExec.java:142)
	at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
	at org.apache.hc.client5.http.impl.classic.ProtocolExec.execute(ProtocolExec.java:192)
	at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
	at org.apache.hc.client5.http.impl.classic.HttpRequestRetryExec.execute(HttpRequestRetryExec.java:113)
	at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
	at org.apache.hc.client5.http.impl.classic.ContentCompressionExec.execute(ContentCompressionExec.java:152)
	at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
	at org.apache.hc.client5.http.impl.classic.RedirectExec.execute(RedirectExec.java:116)
	at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
	at org.apache.hc.client5.http.impl.classic.InternalHttpClient.doExecute(InternalHttpClient.java:170)
	at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:87)
	at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:55)
	at org.apache.hc.client5.http.classic.HttpClient.executeOpen(HttpClient.java:183)
	at org.springframework.http.client.HttpComponentsClientHttpRequest.executeInternal(HttpComponentsClientHttpRequest.java:99)
	at org.springframework.http.client.AbstractStreamingClientHttpRequest.executeInternal(AbstractStreamingClientHttpRequest.java:70)
	at org.springframework.http.client.AbstractClientHttpRequest.execute(AbstractClientHttpRequest.java:66)
	at org.springframework.http.client.InterceptingClientHttpRequest$InterceptingRequestExecution.execute(InterceptingClientHttpRequest.java:112)
	at org.springframework.cloud.netflix.eureka.http.RestTemplateTransportClientFactory.lambda$restTemplate$3(RestTemplateTransportClientFactory.java:170)
	at org.springframework.http.client.InterceptingClientHttpRequest$InterceptingRequestExecution.execute(InterceptingClientHttpRequest.java:88)
	at org.springframework.http.client.InterceptingClientHttpRequest.executeInternal(InterceptingClientHttpRequest.java:72)
	at org.springframework.http.client.AbstractBufferingClientHttpRequest.executeInternal(AbstractBufferingClientHttpRequest.java:48)
	at org.springframework.http.client.AbstractClientHttpRequest.execute(AbstractClientHttpRequest.java:66)
	at org.springframework.web.client.RestTemplate.doExecute(RestTemplate.java:889)
	... 22 more

2024-11-28 18:02:28 [DiscoveryClient-CacheRefreshExecutor-%d] WARN  c.n.d.s.t.d.RetryableEurekaHttpClient - Request execution failed with message: I/O error on GET request for "http://localhost:8080/eureka/apps/delta": Connect to http://localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information
2024-11-28 18:02:28 [DiscoveryClient-HeartbeatExecutor-%d] INFO  c.n.d.s.t.d.RedirectingEurekaHttpClient - Request execution error. endpoint=DefaultEndpoint{ serviceUrl='http://localhost:8080/eureka/} exception=I/O error on PUT request for "http://localhost:8080/eureka/apps/CUSTOMERSERVICE/DESKTOP-T6DH32V:CustomerService:8081": Connect to http://localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information stacktrace=org.springframework.web.client.ResourceAccessException: I/O error on PUT request for "http://localhost:8080/eureka/apps/CUSTOMERSERVICE/DESKTOP-T6DH32V:CustomerService:8081": Connect to http://localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information
	at org.springframework.web.client.RestTemplate.createResourceAccessException(RestTemplate.java:915)
	at org.springframework.web.client.RestTemplate.doExecute(RestTemplate.java:895)
	at org.springframework.web.client.RestTemplate.execute(RestTemplate.java:790)
	at org.springframework.web.client.RestTemplate.exchange(RestTemplate.java:672)
	at org.springframework.cloud.netflix.eureka.http.RestTemplateEurekaHttpClient.sendHeartBeat(RestTemplateEurekaHttpClient.java:99)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$3.execute(EurekaHttpClientDecorator.java:92)
	at com.netflix.discovery.shared.transport.decorator.RedirectingEurekaHttpClient.execute(RedirectingEurekaHttpClient.java:91)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.sendHeartBeat(EurekaHttpClientDecorator.java:89)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$3.execute(EurekaHttpClientDecorator.java:92)
	at com.netflix.discovery.shared.transport.decorator.RetryableEurekaHttpClient.execute(RetryableEurekaHttpClient.java:120)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.sendHeartBeat(EurekaHttpClientDecorator.java:89)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$3.execute(EurekaHttpClientDecorator.java:92)
	at com.netflix.discovery.shared.transport.decorator.SessionedEurekaHttpClient.execute(SessionedEurekaHttpClient.java:76)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.sendHeartBeat(EurekaHttpClientDecorator.java:89)
	at com.netflix.discovery.DiscoveryClient.renew(DiscoveryClient.java:845)
	at com.netflix.discovery.DiscoveryClient$HeartbeatThread.run(DiscoveryClient.java:1402)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:577)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1623)
Caused by: org.apache.hc.client5.http.HttpHostConnectException: Connect to http://localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: no further information
	at java.base/sun.nio.ch.Net.pollConnect(Native Method)
	at java.base/sun.nio.ch.Net.pollConnectNow(Net.java:673)
	at java.base/sun.nio.ch.NioSocketImpl.timedFinishConnect(NioSocketImpl.java:535)
	at java.base/sun.nio.ch.NioSocketImpl.connect(NioSocketImpl.java:585)
	at java.base/java.net.SocksSocketImpl.connect(SocksSocketImpl.java:327)
	at java.base/java.net.Socket.connect(Socket.java:666)
	at org.apache.hc.client5.http.socket.PlainConnectionSocketFactory.lambda$connectSocket$0(PlainConnectionSocketFactory.java:91)
	at java.base/java.security.AccessController.doPrivileged(AccessController.java:571)
	at org.apache.hc.client5.http.socket.PlainConnectionSocketFactory.connectSocket(PlainConnectionSocketFactory.java:90)
	at org.apache.hc.client5.http.socket.ConnectionSocketFactory.connectSocket(ConnectionSocketFactory.java:123)
	at org.apache.hc.client5.http.impl.io.DefaultHttpClientConnectionOperator.connect(DefaultHttpClientConnectionOperator.java:189)
	at org.apache.hc.client5.http.impl.io.PoolingHttpClientConnectionManager.connect(PoolingHttpClientConnectionManager.java:450)
	at org.apache.hc.client5.http.impl.classic.InternalExecRuntime.connectEndpoint(InternalExecRuntime.java:162)
